samples,audio
29139,-264.2177819088324
29140,-220.70254436123253
29141,-192.07784775380586
29142,-172.3447687078534
29143,-108.50443598645197
29144,-9.558030206930027
29145,38.493216471646235
29146,93.64802068601574
29147,116.90504823132187
29148,151.26291444878478
29149,191.72018463845262
29150,257.2753744970256
29151,267.9269505807293
29152,350.67333079320986
29153,434.51288489839976
29154,553.4439350582993
29155,619.464756395594
29156,694.5735775810253
29157,767.7685814454078
29158,792.0479056161751
29159,798.4096431783242
29160,823.8518433596051
29161,783.3725122397925
29162,739.9696134838587
29163,645.6410690988527
29164,580.3847602142721
29165,510.1985278856962
29166,434.080173921439
29167,403.0274617319605
29168,447.0381172017564
29169,414.1098295834345
29170,403.2402524136689
29171,369.4270044507058
29172,383.6676706330828
29173,374.95980305920364
29174,370.3009219873992
29175,339.6885168560906
29176,358.12004732365256
29177,320.5929443275637
29178,309.1046111624148
29179,237.652424576334
29180,165.2337358853734
29181,41.845872105388935
29182,-22.513862899066396
29183,-114.84818724932956
29184,-202.15983987119876
29185,-368.4515792980052
29186,-382.72618245871286
29187,-383.98644345158175
29188,-375.2351723039439
29189,-424.4751937186499
